Acadia	1073832;391599;411599;396808;540142;393688;455766;109628;270081;662044;426854;494224;562078;811441;401626;268811;293232;551094;373181;285840;2368874;434332;381185;3817609;462561;399804;413306;364739;431715;530162;496235;1101999;189559;824001;558575;730488;304632;380087;359331;1852120;401961;549591;315613;855337;302348;441442;289452;464198;328759;399938
mlraven	1704596;3210581;5259485;6579205;784688;5227217;1892094;6242446;532379;732536;1599293;1430413;870860;5093456;4478759;4831541;3915508;4287534;381185;1112438;4178343;520752;317878;1497430;4591800;312527;1253587;391599;4349531;5413301;5329409;1533986;3925072;2304905;790633;1758087;3130037;2680787;4936063;1812103;417073;5339822;2774723;289452;3456710;1053487;1699244;6912172;4806749;3817609
Youfeellokipunk	13343310;17606027;16193540;15185423;15277443;16311455;13814664;16282148;15885396;15397608;15406158;15732231;17593775;18115937;15764223;14512944;18074675;14795183;15186398;16242179;18291839;16863178;16523912;16198202;12634773;15540699;15291315;16116290;15231123;16944327;15030773;16028117;16073411;16065365;15681438;16742431;15898122;16574303;15059984;18194099;16908615;12448572;16660159;17735579;15850722;17976773;15992438;16024268;15130262;15742707
bookfanatic	364902;289452;391599;461340;536146;1699244;870860;637359;520752;462561;441442;545242;401961;414889;370346;389598;417073;562078;427806;404165;668769;1704596;525371;1012337;381185;433823;475359;409520;374019;317878;1112438;533227;493113;414165;324204;491817;399938;312527;6579205;450830;562901;463306;385871;508346;447827;2680787;580634;697711;293232;431347
WesSideStory	3782125;8091886;8631502;3254972;5489327;560642;7838281;4724297;7188698;5159573;4902934;12966087;3841261;7421137;6086413;4187415;5204642;8135416;1493935;6224899;14344197;4122708;4028302;7924915;16771753;8014291;6314905;11905683;11124243;7230829;11054136;4376126;6245863;5464376;5188154;8334460;1852120;16097036;8146930;9685880;2745659;2306576;7503799;431916;10231370;12089076;662044;8245783;6840778;11613429
youshouldreadwhatiread	3925072;5093456;3991546;3792991;5286485;5056588;4048561;3887044;4591800;3915508;4064953;4023823;4287534;411599;4936063;4373909;4349531;4239123;6612703;3806449;4539438;381185;4034269;4003363;5630305;3955408;1609838;4152333;12912708;4472213;4643145;2903630;8091886;391599;5204642;2368874;2584364;4803449;8975281;3836875;12597200;4109266;285840;6314905;6239431;3873436;6295264;3961825;3354455;8068849
AuthorCarnation	13454583;15684198;11078946;12964401;7684219;7986607;12860565;9570653;14515587;16465643;13408638;13102035;12039147;11241852;15621972;13466619;13148322;11322111;16953933;16531151;11687061;11478408;11575662;13808895;14404269;10985403;16586624;15492474;12946365;18322112;11505306;10797096;16742746;10572177;14299578;12097137;12098352;14508813;18270659;14776007;20143174;12597200;14602272;16994739;10953375;17067113;14356365;15369261;17965217;12917295
WolfLion	397785;656488;462561;563671;494224;949597;632488;363578;286050;730488;542878;608473;788091;459636;2184258;647074;562078;855337;580804;711356;617000;853262;1096884;882176;715613;344082;433823;289452;581229;707558;365109;558972;1033430;612289;558593;664996;450613;443962;385432;363949;547763;1099500;504165;625925;480310;439782;969329;423448;13466619;606836
sonysakura	9570653;11196849;11478408;7956352;7684219;11507619;11241852;9539204;11536776;13466619;8210623;381185;10572177;10920276;11687061;7986607;8106163;11985126;10797096;5712631;389598;391599;7433742;10389387;10126763;10608267;9459251;12097137;12964401;11078946;652230;9681983;10544192;9653276;13102035;7861561;828942;10985403;11046240;401961;9357737;9374474;11575662;9681035;7143380;11824818;14830295;11652006;10424208;12039147
dragonndoggod	3341162;4433063;2153814;2500736;3913249;5953900;3551444;2628242;5379599;4651146;4646241;1668068;1892094;6912451;3570218;2082951;5483942;4086358;3331688;3509063;4208274;9651719;845273;2560157;6030703;4170336;1144642;1704596;2505551;5516603;4032415;7670734;3637617;589332;4480916;7358929;3186191;5374703;1679630;4925263;4445123;2707733;8729386;2500892;3681648;4348271;2617208;6829822;3600837;8346277
Storm_Rain	562078;615429;749958;930057;563671;494224;1178580;949597;397785;985350;715613;656488;497572;870860;643922;344082;536131;848364;580804;455864;788091;749512;437739;459636;855337;443962;286050;437794;562698;1033430;645882;730488;1167523;721665;707558;1083972;665432;1023980;544431;437526;547763;859545;969329;1048881;1172203;542878;363949;853262;938527;876090
APenguinOnMars	562078;749512;409520;848364;494224;286050;581229;437739;397785;949597;536131;730488;1096884;1122678;606836;542878;440364;870860;1033430;2505758;660670;681776;400095;363949;443962;437794;656488;938564;749958;1178580;563671;1155554;2259831;2549282;1718672;697519;370346;816914;2743259;547763;625925;1127739;945155;604776;1693175;645882;600658;1059055;855337;532420
Misa_Selene	9357737;8292929;7956352;6314905;8106163;7433742;15146219;11478408;11196849;11046240;9588281;11848317;7684219;10256714;9096289;11322111;7145885;12597200;9570653;11507619;8733586;9108418;13841301;8844283;5511617;8033953;14693135;5489327;8210623;9205004;9374474;5721355;11877663;14588067;9653276;6028375;14396850;10144778;7230829;7329124;14053509;5701948;10628004;3841261;3273581;5464376;8975281;10913913;13348200;13403592
Never_Give_In	18291839;16992453;15995465;16282148;15186398;17482958;18115937;15038564;18194099;11592432;15732231;12634773;16198202;18074675;15742707;15952844;15885396;15872067;16193540;15406158;14512944;15185423;15540699;15130262;15277443;16116290;15578055;18521035;16073411;16863178;14486631;14727545;18190811;17593775;15976850;17418701;15726195;15897549;16970316;18739093;18982813;17157551;13343310;11718264;15231123;15439815;15430101;15059984;12556424;16523912
psychedelicat	13928682;13414524;18076109;5953900;3341162;6030703;4433063;8615512;14005197;1892094;14826038;1144642;15555630;6584314;6829822;12823671;16115321;13884924;11403627;6773122;1533116;7766836;9651719;2262255;17007525;16595354;16396661;18091004;17099468;10296479;12590164;7670734;2319629;2664137;1671773;4208274;2500736;5466740;7874188;11085972;13791687;17339582;3122672;8346277;15144857;9964724;8576425;18252614;3210581;17945552
Grey_Bard	461340;364902;520752;817036;401961;870860;391599;289452;6579205;1699244;589332;438854;520028;1012337;370346;637359;1040826;414165;427806;414889;1752638;317878;1053487;483192;477666;1501418;415792;463306;469616;1112438;485082;1533986;1812103;2477432;668769;431347;536146;404165;462561;4478759;409520;747662;417073;1253587;1704596;525371;389598;437794;1892094;399804
SlytherinQueen021	12098352;7684219;11078946;10985403;13466619;11687061;15684198;7986607;16465643;11478408;12964401;11241852;11196849;12039147;9570653;12786018;13454583;11322111;12740580;11652006;12097137;9539204;10797096;15523485;11691279;10953375;11985126;13148322;14228544;12860565;14538489;13467075;12597200;13102035;11536488;10608267;11536776;10920276;11575098;13153692;11046240;11575662;9718154;13808895;8702764;15369261;10572177;12917295;13408638;18322112
Iron_George	411599;109628;3782125;2368874;530162;5761291;1852120;496235;560642;17846375;662044;6693490;1876641;4221948;5159573;396808;16771753;5964175;8717908;302348;1436734;5204642;3254972;380087;2306576;10549016;1527341;17344631;268811;11926287;5451815;1493935;434332;8014291;4285857;285840;364739;14852309;14764490;14842478;7846618;13539849;16555685;14408049;16043465;14761337;539536;16103504;10736613;2903630
RadAceFriend	16326206;15048716;14114553;14776418;16417544;16801942;17680994;15852690;16620764;18692335;14669658;14844869;6256720;14615322;15071123;15921000;18466339;16750519;18118562;14906117;15404694;16259042;14877443;8141192;16671190;5093456;4497936;10213718;18040181;5056588;16496507;14937569;18329060;4158951;4803449;18118361;5113310;20593316;16278626;16624292;15902979;7936447;20355331;4056706;18659767;18438347;15814164;4955233;7402432;16949907
maudje10	562078;1096884;761335;2185590;656488;286050;848364;930057;949597;604776;494224;443962;870860;968921;730488;645882;455864;882176;497572;2743259;440364;1108260;297329;385432;1117112;606836;462561;1555067;2259831;437794;1953924;3782125;749958;600658;397785;1033430;839842;365109;437526;1122678;422214;563671;2006901;2184258;1023980;816914;859545;547763;749512;422470
dreamlandloner	1704596;2500736;4433063;1752638;13414524;2500892;4806749;8880646;2192661;1892094;2121336;2756942;3771769;3341162;1497430;6829822;6030703;3723433;1679630;1144642;3130037;589332;1889694;6015883;5279723;2262255;2533973;8435119;3551444;10659162;5076952;13713840;1668068;5508173;2796749;5953900;2495786;1533986;3456710;11053059;2383895;3570218;6912451;3681648;732536;3913249;2641775;8615512;4693982;2695790
Soaring_through_the_stars	13343310;17593775;17606027;16193540;15185423;18291839;16660159;18074675;13814664;15397608;15406158;18115937;15732231;15277443;18982813;15885396;15059984;15186398;15540699;15742707;16863178;16282148;15764223;16311455;16024268;15992438;16116290;16242179;17868323;15030773;12634773;15291315;18194099;16523912;17482958;14811968;15392868;14727545;16073411;15231123;19047949;19665358;17286593;16992453;15681438;15871284;16065365;14512944;18235613;15130262
Corsets_and_Cardigans	5464376;6314905;109628;6028375;7188698;5964175;1043794;434332;5489327;3841261;411599;2130477;777173;314168;9837125;4788464;8631502;3254972;12966087;8091886;3127124;7004545;6840778;431916;11657343;5855923;11311536;16771753;2619716;5159573;1824385;1852120;15393336;441173;13567785;7071532;4221948;16555685;388088;17817479;4664493;1493935;6408202;6021727;11463501;11124243;5496287;16876644;539536;364739
Destinysraven	9303032;5144936;5021827;6652609;1975305;7230385;11422344;6434347;2150154;7031278;8776768;1696946;8712805;5372261;8084014;11303298;6967204;8576572;12155460;3696803;4574838;6321178;5754022;10551304;4196274;5723404;3711628;6407713;6757828;10768716;1012248;5249657;5289413;6600190;6914584;4390772;3543680;10144034;7662133;4846088;727113;10941594;670993;4247133;5238410;4395854;11617635;6003271;15359151;7215742
Princey666	11078946;12039147;11687061;13454583;14776007;18322112;13466619;12964401;15684198;11241852;11575662;9570653;13102035;16465643;7684219;16531151;14515587;11196849;10985403;15679923;13336833;14538489;13403592;12098352;11691279;13381080;14903070;12786018;14442669;16586624;14617211;17545268;11536776;11478408;15621972;12860565;14025741;9588281;12917295;13808895;13408638;12740580;7986607;16953933;12725322;12097137;10572177;20143174;11507619;13307511
drredhead	1718672;934375;494224;1096884;581229;949597;730488;1122678;1452739;848364;938527;1999818;1244602;2185590;563671;2367281;1117527;562078;437794;938564;1155554;855337;1074395;937368;2259831;625925;749512;2428184;1127739;1270534;1084437;363949;542878;1178580;870860;721666;617000;749958;938533;2684276;882176;930057;1083972;859545;2048325;1073704;606836;1018959;1082282;839842
WhereImHiding	9357737;8106163;11478408;12597200;5721355;13841301;11046240;11322111;8091886;6314905;4187415;9108418;5511617;14588067;9096289;12098352;13348200;9205004;11196849;606692;9653276;8975281;3273581;5701948;7188698;15679923;11507619;3841261;9570653;11824818;10628004;3354455;8292929;7956352;8210623;9588281;6893377;5464376;5457311;11877663;7838281;11078946;11009652;12039147;12966087;11848317;4724297;7004545;369757;3782125
Penultimated	533227;1692041;1466107;411599;5056588;1867683;317878;2785958;3709507;391599;5093456;3925072;2584364;3447959;2508068;4232937;448050;764416;3915508;381185;3792991;4803449;310333;2026827;3135464;771491;2214561;2264937;4433063;1543403;750377;1029557;541606;4349531;3887044;6407713;5366507;3806449;2140491;6803107;1837717;8068849;11742120;2112135;12912708;5144936;284475;1609838;8091886;1431217
why_me_why_not	370346;949597;437794;558575;1018959;289452;848364;1704596;732536;494224;547763;562078;391599;385432;559221;397785;1270534;441442;389598;362295;443962;409520;656488;934375;870860;536146;945951;2505758;422214;589332;632488;2743259;1439569;882176;520752;381185;363949;606836;286050;1497430;1533986;455979;749512;317878;607352;1112438;413384;400235;462561;501106
Millster86	4247133;11303298;9686717;8776768;3711628;9303032;10144034;6011794;11617635;4697309;4245780;11886384;6003271;5829955;12155460;14580282;6434347;6764065;8712805;10799667;1589105;1012248;11483889;5238410;5235068;4846088;11448342;11414076;11422344;6169696;10933347;4196274;4574838;3855538;11533779;9579437;8084014;5021827;7662133;10721358;10231691;6486664;6347839;8576572;5249657;10551304;12905889;13394973;1587563;4096030
kaianookami	7230385;5144936;6321178;4247133;9303032;4245780;5021827;5829955;3711628;1589105;4574838;5289413;4196274;8712805;6407713;8084014;4885597;4096030;5249657;6434347;5754022;6967204;4697309;5372261;5235068;6652609;5301980;6914584;5238410;7031278;4846088;6757828;2662769;6003271;9154582;5556113;8426122;6764065;11303298;5625223;9616631;7215742;6347839;1005974;6712870;6169696;8776768;3543680;11617635;8409661
Stormfrost	465339;419550;974164;790194;761571;4275582;7505179;5032462;2095959;4076551;1842742;2838779;2531729;4875187;430879;12867669;5573521;3364859;4263957;3352205;860748;1077263;259197;267174;14689596;3194765;3478418;14606424;8433505;1970511;12837867;3099755;4053235;6824611;1758405;1501901;4066723;446571;1022632;7060423;3505472;6895210;447418;902340;13054515;3064361;6187936;5107094;15067316;1376791
BlissCollins	18291839;16992453;18115937;15885396;15732231;15186398;15742707;15540699;18074675;17482958;16863178;16282148;15277443;18521035;18194099;13343310;15397608;17593775;16944327;17157551;14512944;15406158;15185423;16193540;13814664;18739093;12634773;15995465;17868323;17418701;15681438;15059984;18982813;15952844;19665358;17299967;19047949;18554461;16660159;16116290;16311455;15764223;15038564;18439196;16523912;15130262;18036863;14727545;16574303;18089834
regin	10920276;9570653;8210623;12597200;14396850;12964401;14066796;7986607;9570533;16531151;11484015;11985126;13808895;7684219;10799406;12039147;10312091;10608267;9681983;12312570;11691279;12740580;11575098;10797096;13148322;11196849;10572177;8913607;6872434;11046240;11554599;13454583;11307321;13466619;13408638;14538489;11478408;6606808;9588281;5363684;13102035;12984054;11575662;12097137;14750820;11241852;14910729;12158133;11833272;10550342
ViolentEcstasy	4831541;6335284;393688;3254972;777173;411599;3817609;401961;2903630;551094;5159573;3355412;5464376;4356632;536146;1609838;2130477;6912172;5964175;3532880;520775;750377;662044;8091886;5598010;389598;5227217;381185;5204642;285840;3127124;828942;2226513;5413301;109628;2747084;3723433;413306;6425053;5855923;391599;6224899;3841261;396808;7188698;530162;5721355;5701948;525371;7046131
catiebug	2152299;930057;3456710;949597;934375;660670;3130037;5076952;4806749;749512;1999818;462561;625925;286050;1270534;1018959;656488;547763;1752638;1096884;2185590;2549282;467543;581229;1059055;2479028;562078;580804;1533986;697519;1487875;3107135;870860;559221;2505758;437794;606836;1704596;859545;443962;5339822;1892094;2743259;1155554;984883;2134659;847860;1718672;1697147;14994440
KariahBengalii	17843036;14737208;18595822;18292652;19134583;15785019;18727690;18339482;15854880;17447033;14445828;16527767;19945216;15247581;16271198;19075279;13458573;17132681;14746562;17103857;16578728;11046240;22219378;7188698;18452108;14604837;8091886;20705588;7004545;18364787;20619293;13977249;14772161;18465547;22203010;19156954;13841301;14457855;16097342;18623623;15134822;3841261;18555202;18214769;15469404;15431613;16075973;14966270;4724297;20381425
katerina_black	289452;409520;562078;391599;286050;401961;656488;397785;443962;370346;450613;360893;389598;396808;455917;362295;494224;547763;870860;580804;317878;465424;363949;422214;312527;464198;390219;411599;344082;536146;441442;293232;461340;433823;385871;730488;374019;958225;437794;558575;1053487;366111;400235;381185;1112438;440364;364902;455864;828942;525371
ChocoLover137	11734389;15186398;16992453;11592432;15742707;15732231;16116290;12634773;15952844;17286593;15038564;16523912;13343310;17482958;14618430;14486631;18739093;12448572;16595363;16073411;14727545;16576583;13955556;11900241;16065365;15231123;11620395;16863178;16287020;15430101;13725405;8142091;15976850;18231530;16282148;14795183;15185423;19047949;14599896;13006116;12556424;15540699;15130262;9582161;18291839;15030773;13708212;15898122;15995465;14512944
Wheresarizona	4574838;4247133;11886384;13394973;12905889;11303298;9686717;9303032;1589105;4245780;12932001;11422344;4015399;4846088;5238410;12155460;11533779;8576572;5235068;3696803;11617635;11483889;10933347;11414076;8717095;6011794;10799667;5144936;5829955;8776768;5289413;3543680;7215742;8712805;10231691;4096030;9156631;11448342;10144034;5754022;8487934;6003271;20787974;6244240;9616631;6764065;6407713;16982151;2393156;8257289
tygercub	562078;1178580;870860;934375;581229;949597;1127739;930057;1096884;1452739;1023980;937368;2428184;848364;938564;730488;1155554;1117112;2185590;494224;968921;1117527;985350;1211038;1083972;1955928;1953924;938527;617000;1122678;1033430;1074395;1244602;1073704;1230907;1108260;853262;615429;1999818;1055748;790969;1018959;563671;855337;2259831;1085378;1084437;969329;1037174;750333
Butterynutjob	2554031;745690;369803;367831;962521;3927994;320112;254095;432738;5355413;4357790;345787;959515;315766;1094829;221045;247757;715268;973903;519459;604164;582199;832903;1744232;1195794;2247486;456836;230719;753062;739213;1794892;5269931;3731440;438404;1973235;1073283;1443139;1648985;412845;216250;2623829;482803;783425;791456;312320;2692067;1185912;1565411;487293;647509
mammaria	5021827;4096030;7230385;9303032;6407713;5372261;6321178;5144936;6434347;10144034;4574838;4846088;4247133;9616631;3696803;4245780;3711628;5289413;3543680;5238410;6652609;1696946;8712805;5647201;5235068;4015399;11422344;2150154;6003271;7703830;5829955;7215742;7031278;5754022;1588577;2662769;8734822;1589105;7331311;7244761;4196274;11617635;10551304;7662133;5249657;4524408;4709786;5625223;8576572;11926047
haituvainen	4433063;3723433;1889694;1704596;2796749;4064119;6015883;3509063;2106210;2505551;3130037;2138808;1752638;589332;3435413;2495786;3551444;1892094;1497430;1533116;4512384;8615512;3341162;2500736;845273;2500892;2617406;4357538;2617208;4032415;3520175;1533986;4285197;5483942;13928682;3913249;1671773;8880646;2192661;3570218;784688;3395759;3255161;2518694;4806749;2319629;2135823;6030703;7766836;3189626
dantesleadinglady	11734389;11592432;15673719;12634773;15872067;15185423;12556424;15130262;15038564;14371257;17482958;13006116;14486631;17986175;11467308;15578055;15485148;14742719;14858997;15897549;13886259;14900636;13281426;16992453;16685083;13753611;15995465;16116290;14685344;15437271;16167185;14603874;15065981;15473424;12014583;14811968;18168692;15104549;11633874;16576583;16193540;15976850;14245083;15732231;16115951;11672691;17110949;15231123;15439815;14957342
efflixi	2554031;367831;745690;369803;604164;973903;320112;3927994;432738;1094829;715268;5355413;519459;254095;247757;1195794;962521;582199;832903;4357790;1744232;1973235;3731440;2247486;959515;412845;1955373;734852;345787;1794892;1040808;739213;5269931;315766;221045;595530;1443139;753062;230719;791456;783425;456836;1648985;950501;1073283;1288330;438404;1185912;1117928;2725973
Rosechill12	18991933;20574596;18982813;21402457;20239573;18194099;19809970;20936390;19114834;22007047;18074675;18132074;18554461;18781330;16023554;19338505;15885396;18863971;17967026;17482958;23450752;18115937;18291839;20175406;18069506;18521035;18964102;20393221;18502681;18915211;20463974;16992453;16743883;20396401;20949575;18739093;15392868;17565155;20482946;20946113;15952844;19347403;20726153;19161880;15897549;18248873;19835743;18350405;17742308;18932425
SueMiller	13414524;14826038;6652381;16280078;18076109;14005197;9656900;11114742;12756408;20184724;13928682;17455376;8900623;9436565;8346277;16115321;15878580;10993428;5953900;13640571;8837731;13554312;16340033;11728869;18252614;19183471;19410106;16436480;11865690;6829822;13693506;2617406;12380787;13884924;7756915;14772824;13826907;18973780;17265716;6141999;3509063;17007525;5373887;8140609;4470506;5373050;19177162;19260913;10445910;6763096
Dauntlessofthesea	18115937;18074675;18291839;15186398;17482958;18439196;16282148;15185423;18521035;16992453;18982813;18194099;18991933;12634773;15397608;15732231;18036863;15995465;15406158;18554461;17197556;17418701;17157551;18739093;16406021;17593775;17981474;16660159;16863178;14727545;13343310;15992438;17565155;16576583;18284810;16574303;15277443;16193540;17606027;17868323;15540699;15739044;15885396;16600973;16311455;15038564;17149745;16198202;18132074;14512944
TygerC	286050;562078;581229;494224;1178580;437739;617000;855337;437794;385432;853262;363949;937368;1122678;949597;563671;440364;1452739;397785;1096884;1033430;1023980;707558;859545;1117112;969329;1167523;882176;1555067;536131;365109;558972;985350;547763;1829506;480310;647074;1244602;2505758;730488;968921;580804;1127739;1099500;2259831;363578;268312;2328752;1136473;2125551
Anonymous_ricelord	15673719;14482992;14124396;13681833;16068317;14742719;15485148;16553984;15844737;13753611;14035851;17513495;14244258;15952844;12634773;15897549;12957477;11734389;11672691;12014583;14788020;14363904;16193540;16116290;15104549;15674718;12556424;15439899;17986175;14016375;14945004;14929571;14511423;14371257;13735815;17619623;14767736;16685083;12754392;14858997;15578055;14935532;16023554;15473424;15068705;15785469;15946970;13412511;11633874;16507217
Hamalama	1889694;3551444;4433063;3570218;3341162;1892094;2079267;2628242;1704596;8346277;3913249;4651146;4285197;2505551;9651719;845273;1144642;5483942;2617208;3523880;2796749;6030703;7766836;1752638;5389094;2082951;3342785;4208274;3189626;4436879;2695790;3637617;1668068;2106210;7874188;3186191;1568312;2495786;2529287;1050069;2694713;8428507;589332;2153814;1497430;4086358;3777376;2678324;1759227;1727840
SilverRush	9570653;10920276;12039147;11575098;11985126;10608267;12964401;13466619;11322111;13408638;7986607;10797096;13279728;12097137;11078946;11687061;16531151;10985403;13153692;16994739;11241852;10572177;5363684;10953375;8106163;9681983;14776007;7684219;11196849;12860565;18322112;17067113;14066796;13336833;10935840;19076542;15684198;10799406;12917295;12740580;11478408;12597200;13454583;10126763;15369261;14025741;12312570;15523485;14515587;14442669
thisisbroken	13841301;11046240;11877663;13390167;14009709;14617211;16577555;13403592;15679923;14539668;14815385;16038008;12992304;9210035;8975281;9357737;15432900;4356632;16620194;9096289;6741052;12411996;12469456;15698520;6335284;5721355;12912708;14921562;13021545;3354455;5457311;13097889;7004545;5511617;17248145;16327544;4554246;15038972;6893377;15146219;11478408;14414475;9108418;13348200;13522404;13161699;16090523;14661687;6028375;18388571
thebookworm90	16994739;11478408;12039147;11687061;16465643;9570653;15684198;11078946;16531151;12860565;12098352;15679923;15675888;11241852;12597200;15146219;14538489;11322111;8106163;11046240;17064446;17709014;11691279;13102035;11536776;17545268;10572177;14776007;13841301;13279728;11196849;19076542;7684219;15698520;11575662;12428580;10920276;14602272;11848317;20143174;15432900;9108418;11507619;10797096;10812858;14813939;21354607;13336833;15835374;13808895
RustaWilwarin	870860;3107135;562078;749512;494224;606836;949597;580804;2743259;1112438;467543;761335;848364;558575;1441024;632488;1033430;730488;656488;934375;286050;608473;930057;437794;443962;2152299;370346;1018959;1096884;855337;882176;397785;839842;2259831;784688;1244602;1113562;5440535;3817609;563671;525371;297329;1178580;660670;547763;1781638;389598;465424;381185;433823
Demeraude	10608267;562078;11478408;12964401;10920276;13466619;289452;2125551;389598;580804;11507619;1425172;397785;12597200;286050;12098352;381185;730488;1096884;13808895;9681983;7684219;9570653;14538489;13307511;494224;5712631;664996;547763;949597;632488;530044;930057;2184258;6066694;10935840;606692;15684198;385432;11575098;11196849;2508068;297329;11078946;12860565;7956352;13841301;10797096;536146;365109
Megpie71	6579205;870860;5628790;5024848;5227217;5413301;1053487;1699244;637359;3532880;2680787;520752;784688;1253587;3817609;2509454;632488;532379;5329409;14707130;4178343;545242;1425172;401961;364902;3456710;5259485;790633;1781638;6242446;2477432;6122144;668769;391599;1812103;461340;1112438;381185;1704596;417073;4478759;2152299;312527;525371;5440535;5246570;571547;540142;1028486;4954525
phoenix_173	5144936;5238410;3711628;4574838;4015399;9303032;1012248;1975305;5021827;7230385;2393156;5754022;4245780;5289413;1835587;1589105;4247133;1005974;4096030;6434347;4196274;2662769;1580987;4846088;6003271;6430348;3855538;6407713;1999119;1669649;8776768;2132889;5249657;5372261;4885597;7031278;5783935;8712805;4366331;2093472;2214561;10144034;859721;2122695;6169696;6652609;2026827;5202539;6712870;3543680
ForeverMe	18781330;15673719;18879205;17986175;20388265;15485148;14742719;17913584;16525016;22443829;14594346;19352809;21317764;18168692;18550441;15844737;18367529;20291734;20043109;15437271;15674718;18635455;18935077;16743883;20542940;21372988;21677611;18848452;15872067;19419328;20631047;18842041;18854524;19359319;19019488;16023554;22517194;19037314;18737161;14858997;17749199;17057948;16996950;16116290;13886259;15439899;11734389;20434568;11592432;20938535
larasong	18076109;16595354;13414524;9651719;2756942;3551444;13928682;8546104;14005197;5279723;8729386;18718996;7358929;13884924;8615512;5953900;6584314;2796749;11053059;15164948;8141059;2500892;2505551;8576425;10993428;3509063;3341162;17987291;17007525;9527897;14826038;16220027;16436480;15555630;4445123;13869012;11403627;6030703;18252614;20386819;8428507;10452903;6912172;13562586;4433063;3297599;13838967;6915553;2560157;14909475
Pegasus_Eridana	848364;581229;934375;562078;494224;949597;1178580;1096884;938564;286050;2259831;1023980;937368;1452739;730488;437526;437794;1718672;749512;1083972;938527;1033430;1155554;855337;761335;443962;1122678;870860;440364;645882;985350;1244602;1084437;2185590;1999818;563671;1082282;363949;1117527;749958;365109;2743259;2328752;930057;2367281;625925;536131;1074395;617000;1167523
paidy2411	1704596;4433063;6030703;2500736;2617406;4064119;1497430;3341162;1892094;1889694;1581335;1533986;1144642;6015883;2192661;2326016;1752638;1671773;1679630;2121336;835829;3130037;589332;422076;1744628;2319629;2500892;3570218;1440232;2495786;10659162;2664137;4806749;2533973;1668068;2796749;3520175;5516603;8615512;13414524;3723433;1727840;7550383;1050069;5483942;1759139;1533116;1871955;6912172;2695790
timeladylovesslash	3925072;4349531;3792991;4433063;3551444;3395759;4003363;3681648;2495786;2533973;2518694;5056588;2505551;4239123;3887044;4285197;2695790;4064953;2796749;3807568;3514748;2617208;4936063;4152333;5093456;3453698;2538716;3806449;2560157;3955408;4086358;6015883;2500892;4643145;4287534;6612703;4445123;2718296;4591800;5279723;3921295;2756942;2550326;3915508;4401365;2652689;4803449;2827865;4034269;3991546
Melliara	391599;2508068;1704596;5093456;5113310;12912708;4433063;381185;1867683;369757;5366507;3723433;317878;1609838;5031016;401961;411599;2081859;389598;3915508;659152;5056588;6256720;3935185;4232937;3857530;436193;530044;1892094;732536;606692;3892789;532379;1752638;6468889;4803449;386341;4478759;5712631;1430413;491817;394999;750377;6579205;3709507;4831541;8091886;675657;2157348;1440232
kiezh	1560467;1716410;817036;1752638;3456710;1704596;1699244;1253587;1892094;3788446;1053487;1583054;1501418;1599293;2304905;3210581;1871955;3464138;1812103;2171703;1926288;1710950;1759139;2568470;3130037;1485853;5628790;364902;4064119;1447585;4128856;1587074;589332;1497430;1820497;520752;1803766;2087607;2202087;1889694;5339822;2890913;2005623;485082;520028;6242446;2383895;1541144;3617103;637359
Boston	4086358;3977557;4445123;2495786;3551444;2756942;2538716;3523880;3921295;3297599;4228119;3341162;3681648;2796749;2505551;4433063;4430654;2500892;4512384;2560157;4285197;3514748;2529287;3509063;8141059;2617208;3570218;4567641;5292926;3434786;2827865;3946081;6912451;2702966;2575442;3970966;3600837;2740184;3913249;1730192;6645433;7123282;4914763;4314087;8729386;6015883;5152415;2648582;4470506;3206177
Kitchen_Enthusiast	6803107;1867683;3411233;6559228;5260211;11742120;4072180;5090354;3388781;6260548;5287517;6545266;11871867;6685201;541606;524430;4791404;6923812;9362246;6443794;8483785;5228150;2584364;2313779;2439581;1156815;5983255;2245605;518316;5510120;1826662;10889454;3135464;6129151;4721882;5815831;504186;3072722;7219174;4418276;10374498;2748038;831544;7893076;9136876;4953877;7104016;8611360;8297993;14439504
nightmonkey2019	13454583;15684198;12098352;16586624;9570653;14776007;18322112;13102035;11687061;14515587;12964401;11078946;11241852;12860565;12946365;16465643;16531151;21347236;10985403;7684219;12039147;13808895;21433168;12917295;14299578;16953933;16994739;9539204;13307511;13523217;15492474;20143174;15621972;14538489;11575662;14356365;14442669;11478408;13408638;15369261;17067113;16914366;13466619;11652006;15523485;15675888;12097137;17064446;17321357;21407716
GiggleWiggleSquiggle	530162;5761291;1852120;14283357;1876641;662044;302348;411599;560642;13539849;5159573;109628;3254972;5204642;4285857;3782125;14408049;304632;2306576;7110997;17344631;15934673;2368874;1436734;2813867;11905683;5444717;5598010;16771753;8717908;364739;16043465;4221948;460800;450288;17846375;3128093;396808;1822018;8540494;5964175;9693269;12267531;6693490;13829331;13165461;484685;8014291;1123388;3355412
sapphyshipseverything	8615512;1892094;13928682;14772824;3130037;1797448;13869012;6829822;13414524;4064119;1752638;3788446;14830761;13198470;11699007;17531096;11142486;9404036;3723433;6329503;3456710;16280078;12823671;2138808;11341023;2617406;18076109;11926785;10700568;3122672;8729386;6058765;11053059;6912172;13554312;10659162;3562397;6100309;4806749;4427987;5373050;15878580;8685790;14180274;1581134;1704596;5076952;2310518;922826;17189213
